관리번호,구분명,시도명,시군구명,소재지도로명주소,소재지지번주소,위도,경도,설치연월,설치상세장소,구조용품명,담당부서명,담당부서전화번호,데이터기준일자,제공기관코드,제공기관명
인명구조함-38,인명구조함,경상남도,함양군,,경상남도 함양군 안의면 상원리 1393,35.68867113,127.7629669,2017-01,용추계곡 꺽지소,,함양소방서,,2025-12-01,5460000,경상남도 함양군
인명구조함-37,인명구조함,경상남도,함양군,,경상남도 함양군 휴천면 문정리 산131-5,35.41074432,127.7121983,2019-12,용유교 아래,,함양소방서,,2025-12-01,5460000,경상남도 함양군
인명구조함-36,인명구조함,경상남도,함양군,,경상남도 함양군 휴천면 송전리 1262,35.40748457,127.7125392,2015-12,용유교 건너 1,,함양소방서,,2025-12-01,5460000,경상남도 함양군
인명구조함-35,인명구조함,경상남도,함양군,,경상남도 함양군 병곡면 원산리 375-1,35.56429952,127.6798802,2014-12,옥계저수지,,한국농어촌공사거창함양지사,,2025-12-01,5460000,경상남도 함양군
인명구조함-34,인명구조함,경상남도,함양군,,경상남도 함양군 마천면 강청리 194-1,35.36247135,127.6799822,2015-12,옛고을가든 앞,,함양소방서,,2025-12-01,5460000,경상남도 함양군
인명구조함-33,인명구조함,경상남도,함양군,,경상남도 함양군 병곡면 연덕리 산110-1,35.52349762,127.674957,2013-12,연덕저수지,,한국농어촌공사거창함양지사,,2025-12-01,5460000,경상남도 함양군
인명구조함-32,인명구조함,경상남도,함양군,,경상남도 함양군 휴천면 남호리 737-1,35.44152039,127.7468481,2019-12,엄천강 엄천보건진료소 앞,,함양소방서,,2025-12-01,5460000,경상남도 함양군
인명구조함-31,인명구조함,경상남도,함양군,,경상남도 함양군 함양읍 신천리 36,35.54114096,127.7420183,2015-12,신천저수지,,함양소방서,,2025-12-01,5460000,경상남도 함양군
인명구조함-30,인명구조함,경상남도,함양군,,경상남도 함양군 휴천면 문정리 1424,35.42351167,127.7301112,2019-12,송문교 우측 다리,,함양소방서,,2025-12-01,5460000,경상남도 함양군
인명구조함-29,인명구조함,경상남도,함양군,,경상남도 함양군 서하면 운곡리 1967-1,35.61344612,127.6756704,2015-12,서하저수지,,한국농어촌공사거창함양지사,,2025-12-01,5460000,경상남도 함양군
인명구조함-28,인명구조함,경상남도,함양군,,경상남도 함양군 유림면 서주리 726,35.46369449,127.7890296,2015-12,서주보,,함양소방서,,2025-12-01,5460000,경상남도 함양군
인명구조함-27,인명구조함,경상남도,함양군,,경상남도 함양군 서상면 상남리 산192-1,35.71049686,127.6837681,2014-12,서상저수지,,한국농어촌공사거창함양지사,,2025-12-01,5460000,경상남도 함양군
인명구조함-26,인명구조함,경상남도,함양군,,경상남도 함양군 마천면 강청리 973,35.37537356,127.6651503,2021-12,산장식당 앞,,함양소방서,,2025-12-01,5460000,경상남도 함양군
인명구조함-25,인명구조함,경상남도,함양군,,경상남도 함양군 유림면 서주리 726,35.46369449,127.7890296,2017-01,부산식당 뒤,,함양소방서,,2025-12-01,5460000,경상남도 함양군
인명구조함-24,인명구조함,경상남도,함양군,,경상남도 함양군 유림면 대궁리 959-1,35.50367272,127.8135528,2019-12,본통삼거리 수유교 다리 위,,함양소방서,,2025-12-01,5460000,경상남도 함양군
인명구조함-23,인명구조함,경상남도,함양군,,경상남도 함양군 수동면 화산리 329,35.51135114,127.8105564,2014-12,본통삼거리 수유교 다리 밑,,함양소방서,,2025-12-01,5460000,경상남도 함양군
인명구조함-22,인명구조함,경상남도,함양군,,경상남도 함양군 안의면 하원리 1621,35.6612391,127.7931547,2014-12,매표소뒤 심원정 2,,함양소방서,,2025-12-01,5460000,경상남도 함양군
인명구조함-21,인명구조함,경상남도,함양군,,경상남도 함양군 안의면 하원리 1621,35.6612391,127.7931547,2015-12,매표소뒤 심원정 1,,함양소방서,,2025-12-01,5460000,경상남도 함양군
인명구조함-20,인명구조함,경상남도,함양군,,경상남도 함양군 백전면 평정리 709,35.55186623,127.6372202,2014-12,망월정,,함양소방서,,2025-12-01,5460000,경상남도 함양군
인명구조함-19,인명구조함,경상남도,함양군,,경상남도 함양군 서하면 황산리 842,35.62049156,127.751744,2014-12,동호정,,함양소방서,,2025-12-01,5460000,경상남도 함양군
인명구조함-18,인명구조함,경상남도,함양군,,경상남도 함양군 휴천면 대천리 산48-2,35.45869697,127.7507791,2013-12,대천저수지,,한국농어촌공사거창함양지사,,2025-12-01,5460000,경상남도 함양군
인명구조함-17,인명구조함,경상남도,함양군,,경상남도 함양군 병곡면 광평리 648,35.56513353,127.7163861,2022-12,대봉산 생태숲 진입로,,함양소방서,,2025-12-01,5460000,경상남도 함양군
인명구조함-16,인명구조함,경상남도,함양군,,경상남도 함양군 함양읍 대덕리 산65-2,35.53569429,127.7123694,2011-12,대덕저수지,,한국농어촌공사거창함양지사,,2025-12-01,5460000,경상남도 함양군
인명구조함-15,인명구조함,경상남도,함양군,,경상남도 함양군 마천면 강청리 959,35.3597405,127.6795485,2014-12,느티나무산장,,함양소방서,,2025-12-01,5460000,경상남도 함양군
인명구조함-14,인명구조함,경상남도,함양군,,경상남도 함양군 안의면 월림리 산92,35.62389682,127.7784448,2016-12,농월정(농월정 다리 건너),,함양소방서,,2025-12-01,5460000,경상남도 함양군
인명구조함-13,인명구조함,경상남도,함양군,,경상남도 함양군 안의면 월림리 산92,35.62389682,127.7784448,2018-12,농월정옆,,함양군청 안전총괄과,,2025-12-01,5460000,경상남도 함양군
인명구조함-12,인명구조함,경상남도,함양군,,경상남도 함양군 서상면 대남리 산16-1,35.70373947,127.7182114,2015-12,노상저수지,,거창함양지사,,2025-12-01,5460000,경상남도 함양군
인명구조함-11,인명구조함,경상남도,함양군,,경상남도 함양군 수동면 내백리 677,35.59022046,127.7952198,2022-12,남효교 옆,,함양소방서,,2025-12-01,5460000,경상남도 함양군
인명구조함-10,인명구조함,경상남도,함양군,,경상남도 함양군 안의면 금천리 43-2,35.62978021,127.8124977,2020-12,금천식당 앞,,함양소방서,,2025-12-01,5460000,경상남도 함양군
인명구조함-09,인명구조함,경상남도,함양군,,경상남도 함양군 서하면 봉전리 2006,35.62526802,127.7391525,2017-01,군자정,,함양소방서,,2025-12-01,5460000,경상남도 함양군
인명구조함-08,인명구조함,경상남도,함양군,,경상남도 함양군 함양읍 구룡리 산61-15,35.4889405,127.7128932,2012-01,구룡저수지,,한국농어촌공사거창함양지사,,2025-12-01,5460000,경상남도 함양군
인명구조함-07,인명구조함,경상남도,함양군,,경상남도 함양군 안의면 월림리 산91,35.6234574,127.7778714,2014-12,구농월정 정자 밑 (동원가든 끝),,함양소방서,,2025-12-01,5460000,경상남도 함양군
인명구조함-06,인명구조함,경상남도,함양군,,경상남도 함양군 지곡면 평촌리 136,35.55772508,127.7629084,2015-12,공배저수지,,한국농어촌공사거창함양지사,,2025-12-01,5460000,경상남도 함양군
인명구조함-05,인명구조함,경상남도,함양군,,경상남도 함양군 유림면 화촌리 산39-1,35.47709171,127.7942145,2021-12,못골저수지,,함양소방서,,2025-12-01,5460000,경상남도 함양군
인명구조함-04,인명구조함,경상남도,함양군,,경상남도 함양군 휴천면 문정리 31-1,35.43508642,127.7417498,2017-01,곰소,,함양소방서,,2025-12-01,5460000,경상남도 함양군
인명구조함-03,인명구조함,경상남도,함양군,,경상남도 함양군 서하면 봉전리 2006,35.62525187,127.7391525,2019-12,거연정,,함양소방서,,2025-12-01,5460000,경상남도 함양군
인명구조함-02,인명구조함,경상남도,함양군,,경상남도 함양군 유림면 장항리 605,35.47386792,127.812469,2017-01,화촌 강변 도로,,함양소방서,,2025-12-01,5460000,경상남도 함양군
인명구조함-01,인명구조함,경상남도,함양군,,경상남도 함양군 마천면 가흥리 1194-6,35.4057468,127.6526784,2019-12,BS산업 앞,,함양소방서,,2025-12-01,5460000,경상남도 함양군
합천군-0024,위험표지판,경상남도,합천군,,경상남도 합천군 대병면 하금리 1025,35.5164532,127.980817,2024-12,하금계곡,위험표지판 1+인명구조함 1+구명환 2+구명조끼 2+구명로프1,안전총괄과,055-930-3455,2025-11-28,5480000,경상남도 합천군
합천군-0023,인명구조함,경상남도,합천군,,경상남도 합천군 대병면 하금리 1025,35.5164532,127.980817,2024-12,하금계곡,위험표지판 1+인명구조함 1+구명환 2+구명조끼 2+구명로프1,안전총괄과,055-930-3454,2025-11-28,5480000,경상남도 합천군
합천군-0022,위험표지판,경상남도,합천군,,경상남도 합천군 가야면 야천리 874-2,35.7681979347,128.1291673235,2019-12,소리길옆 치이소,위험표지판 1+이동식거치대 1+인명구조함 1+구명환 3+구명조끼 2+구명로프 1,안전총괄과,055-930-3453,2025-11-28,5480000,경상남도 합천군
합천군-0021,인명구조함,경상남도,합천군,,경상남도 합천군 가야면 야천리 874-2,35.7681979347,128.1291673235,2019-12,소리길옆 치이소,위험표지판 1+이동식거치대 1+인명구조함 1+구명환 3+구명조끼 2+구명로프 1,안전총괄과,055-930-3453,2025-11-28,5480000,경상남도 합천군
합천군-0020,위험표지판,경상남도,합천군,,경상남도 합천군 가야면 야천리 산97-1,35.7674947908,128.1301128958,2019-12,소리길옆 피리소,위험표지판 2+인명구조함 1+구명환 4+구명조끼 2+구명로프 4,안전총괄과,055-930-3453,2025-11-28,5480000,경상남도 합천군
합천군-0019,인명구조함,경상남도,합천군,,경상남도 합천군 가야면 야천리 산97-1,35.7674947908,128.1301128958,2019-12,소리길옆 피리소,위험표지판 2+인명구조함 1+구명환 4+구명조끼 2+구명로프 4,안전총괄과,055-930-3453,2025-11-28,5480000,경상남도 합천군
합천군-0018,위험표지판,경상남도,합천군,경상남도 합천군 가야면 황산1길 51-44,,35.7649171691,128.1335842,2019-12,각사교 및 고래소,위험표지판 2+이동식거치대 1+인명구조함 1+위험출입금지 형광타포린 1,안전총괄과,055-930-3453,2025-11-28,5480000,경상남도 합천군
합천군-0017,인명구조함,경상남도,합천군,경상남도 합천군 가야면 황산1길 51-44,,35.7649171691,128.1335842,2019-12,각사교 및 고래소,위험표지판 2+이동식거치대 1+인명구조함 1+위험출입금지 형광타포린 1,안전총괄과,055-930-3453,2025-11-28,5480000,경상남도 합천군
합천군-0016,위험표지판,경상남도,합천군,,경상남도 합천군 용주면 가호리 1165,35.5411273,128.0627189,2019-12,합천영상테마파크옆 용주교,위험표지판 1+이동식거치대 1+인명구조함 1+구명환 2+구명조끼 1+구명로프 1,안전총괄과,055-930-3453,2025-11-28,5480000,경상남도 합천군
합천군-0015,인명구조함,경상남도,합천군,,경상남도 합천군 용주면 가호리 1165,35.5411273,128.0627189,2019-12,합천영상테마파크옆 용주교,위험표지판 1+이동식거치대 1+인명구조함 1+구명환 2+구명조끼 1+구명로프 1,안전총괄과,055-930-3453,2025-11-28,5480000,경상남도 합천군
합천군-0014,위험표지판,경상남도,합천군,,경상남도 합천군 용주면 고품리 910-217,35.5413381243,128.1070973,2019-12,용주교하부,위험표지판 2+이동식거치대 1+인명구조함 1+구명환 2+구명조끼 3+구명로프 3,안전총괄과,055-930-3453,2025-11-28,5480000,경상남도 합천군
합천군-0013,인명구조함,경상남도,합천군,,경상남도 합천군 용주면 고품리 910-217,35.5413381243,128.1070973,2019-12,용주교하부,위험표지판 2+이동식거치대 1+인명구조함 1+구명환 2+구명조끼 3+구명로프 3,안전총괄과,055-930-3453,2025-11-28,5480000,경상남도 합천군
합천군-0012,위험표지판,경상남도,합천군,,경상남도 합천군 야로면 하림리 751,35.7425013815,128.1452884,2019-12,하림2구 변주실,위험표지판 1+이동식거치대 1+인명구조함 1+구명환 3+구명조끼 1+구명로프 3,안전총괄과,055-930-3453,2025-11-28,5480000,경상남도 합천군
합천군-0011,인명구조함,경상남도,합천군,,경상남도 합천군 야로면 하림리 751,35.7425013815,128.1452884,2019-12,하림2구 변주실,위험표지판 1+이동식거치대 1+인명구조함 1+구명환 3+구명조끼 1+구명로프 3,안전총괄과,055-930-3453,2025-11-28,5480000,경상남도 합천군
합천군-0010,위험표지판,경상남도,합천군,,경상남도 합천군 야로면 정대리 산139,35.6782450941,128.1833828752,2019-12,정대2구동촌,위험표지판 2+이동식거치대 1+인명구조함 1+구명환 3+구명조끼 2+구명로프 1,안전총괄과,055-930-3453,2025-11-28,5480000,경상남도 합천군
합천군-0009,인명구조함,경상남도,합천군,,경상남도 합천군 야로면 정대리 산139,35.6782450941,128.1833828752,2019-12,정대2구동촌,위험표지판 2+이동식거치대 1+인명구조함 1+구명환 3+구명조끼 2+구명로프 1,안전총괄과,055-930-3453,2025-11-28,5480000,경상남도 합천군
합천군-0008,위험표지판,경상남도,합천군,,경상남도 합천군 야로면 하림리 산119-2,35.7507676176,128.1403304681,2019-12,하림2교하림3교,위험표지판 4+이동식거치대 4+인명구조함 2+구명환 5+구명조끼 9+구명로프 6,안전총괄과,055-930-3453,2025-11-28,5480000,경상남도 합천군
합천군-0007,인명구조함,경상남도,합천군,,경상남도 합천군 야로면 하림리 산119-2,35.7507676176,128.1403304681,2019-12,"하림2교 근처, 하림3교 밑",위험표지판 4+이동식거치대 4+인명구조함 2+구명환 5+구명조끼 9+구명로프 6,안전총괄과,055-930-3453,2025-11-28,5480000,경상남도 합천군
